"Longitude";"Latitude";"Species_TNRS";"lon.test";"lat.test"
150,602846655;-33,90008867;"Abeliophyllum distichum";0,602846655000008;0,900088670000002
166,733;-46,0833;"Abeliophyllum distichum";0,733000000000004;0,0833000000000013
172,295005;-42,020184;"Abeliophyllum distichum";0,295005000000003;0,0201840000000004
144,9141;-37,6675;"Abeliophyllum distichum";0,914099999999991;0,667499999999997
145,75;-37,8667;"Abeliophyllum distichum";0,75;0,866700000000002
146,423658008;-34,534873067;"Abeliophyllum distichum";0,42365800799999;0,534873066999999
147,4;-37,7;"Abeliophyllum distichum";0,400000000000006;0,700000000000003
150,0736111111;-31,2777777778;"Abeliophyllum distichum";0,0736111111000071;0,277777777800001
150,911138682;-33,56337303;"Abeliophyllum distichum";0,911138682000001;0,563373030000001
150,95;-33,8;"Abeliophyllum distichum";0,949999999999989;0,799999999999997
169,24;-44,2311;"Abeliophyllum distichum";0,240000000000009;0,231099999999998
143,4703;-36,8188;"Abeliophyllum distichum";0,470300000000009;0,818800000000003
171,886785;-42,063445;"Abeliophyllum distichum";0,886785000000003;0,0634450000000015
144,9761;-37,7347;"Abeliophyllum distichum";0,976100000000002;0,734699999999997
146,9816;-36,0136;"Abeliophyllum distichum";0,981599999999986;0,0135999999999967
151,504681072;-30,297614414;"Abeliophyllum distichum";0,504681072000011;0,297614414000002
146,0933;-36,4911;"Abeliophyllum distichum";0,0932999999999993;0,491100000000003
146,1667;-35,25;"Abeliophyllum distichum";0,166699999999992;0,25
151,620506062;-32,553700099;"Abeliophyllum distichum";0,620506062000004;0,553700098999997
151,678132168;-32,825825389;"Abeliophyllum distichum";0,678132167999991;0,825825389000002
147,1155;-38,1493;"Abeliophyllum distichum";0,115499999999997;0,149299999999997
